pairID,gold_label
927420680.jpg#4r1c,entailment
6199755897.jpg#1r1c,contradiction
6199755897.jpg#1r1n,entailment
6199755897.jpg#1r1e,contradiction
6278649113.jpg#1r1n,entailment
6278649113.jpg#1r1c,contradiction
6278649113.jpg#1r1e,contradiction
2401201668.jpg#2r1n,contradiction
2401201668.jpg#2r1c,contradiction
2401201668.jpg#2r1e,neutral
2332975167.jpg#3r1e,entailment
2332975167.jpg#3r1n,neutral
2332975167.jpg#3r1c,entailment
2332975167.jpg#0r1c,contradiction
2332975167.jpg#0r1e,neutral
7162932481.jpg#3r1n,entailment
7162932481.jpg#3r1e,entailment
7162932481.jpg#3r1c,contradiction
4509404105.jpg#1r1e,contradiction
4509404105.jpg#1r1n,entailment
4509404105.jpg#1r1c,contradiction
4828430669.jpg#2r1c,contradiction
4828430669.jpg#2r1n,entailment
4828430669.jpg#2r1e,entailment
5637361857.jpg#4r1e,entailment
5637361857.jpg#4r1n,contradiction
5637361857.jpg#4r1c,contradiction
5637361857.jpg#3r1n,entailment
5637361857.jpg#3r1e,contradiction
5637361857.jpg#3r1c,contradiction
4756254503.jpg#0r1n,contradiction
4756254503.jpg#0r1c,entailment
4756254503.jpg#0r1e,entailment
4604105970.jpg#4r1n,entailment
4604105970.jpg#4r1c,neutral
4604105970.jpg#4r1e,neutral
4823789426.jpg#1r1c,contradiction
4823789426.jpg#1r1n,contradiction
4823789426.jpg#1r1e,neutral
6188752802.jpg#0r1e,neutral
6188752802.jpg#0r1n,neutral
6188752802.jpg#0r1c,entailment
49609558.jpg#0r1e,entailment
49609558.jpg#0r1n,contradiction
49609558.jpg#0r1c,entailment
2826039666.jpg#2r1n,neutral
2826039666.jpg#2r1e,entailment
2826039666.jpg#2r1c,contradiction
4045308081.jpg#0r1e,entailment
4045308081.jpg#0r1c,entailment
4045308081.jpg#0r1n,entailment
2924305507.jpg#4r1e,entailment
2924305507.jpg#4r1c,entailment
2924305507.jpg#4r1n,neutral
2042915648.jpg#1r1e,entailment
2042915648.jpg#1r1n,contradiction
2042915648.jpg#1r1c,contradiction
4685141560.jpg#1r1e,neutral
4685141560.jpg#1r1c,neutral
154789578.jpg#3r1n,entailment
154789578.jpg#3r1e,contradiction
154789578.jpg#3r1c,entailment
4445485475.jpg#1r1c,entailment
4445485475.jpg#1r1n,contradiction
4445485475.jpg#1r1e,contradiction
3233560682.jpg#3r1n,entailment
3233560682.jpg#3r1e,entailment
3233560682.jpg#3r1c,neutral
4808328732.jpg#0r1e,contradiction
4808328732.jpg#0r1c,neutral
4808328732.jpg#0r1n,neutral
860840598.jpg#0r1c,neutral
860840598.jpg#0r1e,contradiction
33408768.jpg#0r1n,contradiction
33408768.jpg#0r1e,contradiction
33408768.jpg#0r1c,neutral
3661072592.jpg#2r1n,contradiction
3661072592.jpg#2r1c,neutral
3661072592.jpg#2r1e,contradiction
751497345.jpg#1r1e,contradiction
751497345.jpg#1r1c,neutral
751497345.jpg#1r1n,entailment
4774595499.jpg#0r1n,neutral
4774595499.jpg#0r1c,entailment
4774595499.jpg#0r1e,entailment
2480850054.jpg#2r1c,contradiction
2480850054.jpg#2r1n,neutral
2480850054.jpg#2r1e,entailment
7277233024.jpg#1r1n,entailment
7277233024.jpg#1r1c,entailment
7277233024.jpg#1r1e,neutral
2195887578.jpg#2r1n,contradiction
2195887578.jpg#2r1e,contradiction
2195887578.jpg#2r1c,contradiction
4002498838.jpg#4r1n,neutral
4002498838.jpg#4r1e,neutral
4002498838.jpg#4r1c,entailment
2536434720.jpg#0r1e,entailment
2536434720.jpg#0r2e,entailment
2536434720.jpg#0r2c,neutral
2536434720.jpg#0r1c,entailment
2536434720.jpg#0r1n,neutral
3963654975.jpg#2r1c,contradiction
3963654975.jpg#2r1n,contradiction
3963654975.jpg#2r1e,contradiction
2186139563.jpg#2r1c,entailment
2186139563.jpg#2r1e,neutral
2186139563.jpg#2r1n,contradiction
32490830.jpg#0r1n,neutral
32490830.jpg#0r1c,entailment
32490830.jpg#0r1e,contradiction
2360279956.jpg#0r1n,entailment
2360279956.jpg#0r1e,neutral
2360279956.jpg#0r1c,entailment
3653462288.jpg#4r1c,contradiction
3653462288.jpg#4r1e,contradiction
3653462288.jpg#4r1n,contradiction
4139373408.jpg#3r1n,contradiction
4139373408.jpg#3r1c,entailment
4139373408.jpg#3r1e,neutral
402229993.jpg#4r1n,entailment
402229993.jpg#4r1c,entailment
402229993.jpg#4r1e,contradiction
4714264743.jpg#0r1n,contradiction
4714264743.jpg#0r1e,neutral
4714264743.jpg#0r1c,contradiction
372160542.jpg#0r1c,entailment
372160542.jpg#0r1n,entailment
372160542.jpg#0r1e,contradiction
3760793412.jpg#2r1c,contradiction
3760793412.jpg#2r1n,neutral
3760793412.jpg#2r1e,neutral
3599568766.jpg#1r1c,neutral
3599568766.jpg#1r1e,contradiction
3599568766.jpg#1r1n,neutral
2554562324.jpg#2r1c,neutral
2554562324.jpg#2r1n,contradiction
2554562324.jpg#2r1e,neutral
7006400639.jpg#4r1n,neutral
7006400639.jpg#4r1c,contradiction
7006400639.jpg#4r1e,neutral
4701188650.jpg#1r1c,entailment
4701188650.jpg#1r1n,contradiction
4701188650.jpg#1r1e,contradiction
2215925780.jpg#0r1n,contradiction
2215925780.jpg#0r1c,neutral
2215925780.jpg#0r1e,entailment
4472750626.jpg#2r1c,neutral
4472750626.jpg#2r1n,entailment
4472750626.jpg#2r1e,contradiction
3329169877.jpg#3r1e,neutral
3329169877.jpg#3r1n,contradiction
3329169877.jpg#3r1c,entailment
4479587916.jpg#1r2c,entailment
4479587916.jpg#1r1e,contradiction
4479587916.jpg#1r2e,neutral
4479587916.jpg#1r2n,contradiction
4479587916.jpg#1r1n,contradiction
4479587916.jpg#1r1c,contradiction
2180480870.jpg#0r1c,neutral
2180480870.jpg#0r1n,neutral
2180480870.jpg#0r1e,contradiction
541063517.jpg#2r1c,contradiction
541063517.jpg#2r1e,contradiction
3578318751.jpg#1r1c,entailment
3578318751.jpg#1r1n,neutral
3578318751.jpg#1r1e,neutral
7863806816.jpg#1r1e,neutral
7863806816.jpg#1r1n,neutral
7863806816.jpg#1r1c,entailment
413737417.jpg#2r1c,entailment
413737417.jpg#2r1e,neutral
413737417.jpg#2r1n,entailment
2136514643.jpg#3r1c,entailment
2136514643.jpg#3r1n,neutral
2136514643.jpg#3r1e,entailment
7513059830.jpg#3r1n,neutral
7513059830.jpg#3r1c,contradiction
7513059830.jpg#3r1e,entailment
4634174359.jpg#0r1n,contradiction
4634174359.jpg#0r1c,contradiction
2879991421.jpg#4r1c,neutral
2879991421.jpg#4r1e,entailment
2879991421.jpg#4r1n,contradiction
2494088238.jpg#4r1e,contradiction
2494088238.jpg#4r1n,neutral
2494088238.jpg#4r1c,neutral
6085363550.jpg#1r1n,contradiction
6085363550.jpg#1r1c,contradiction
6085363550.jpg#1r1e,neutral
4937770903.jpg#2r1e,entailment
4937770903.jpg#2r1n,neutral
4937770903.jpg#2r1c,neutral
3796631367.jpg#0r1n,entailment
3796631367.jpg#0r1c,entailment
3796631367.jpg#0r1e,contradiction
4931927819.jpg#0r1e,contradiction
4931927819.jpg#0r1n,contradiction
4931927819.jpg#0r1c,entailment
3491658971.jpg#1r1n,contradiction
3491658971.jpg#1r1e,contradiction
3491658971.jpg#1r1c,contradiction
674513893.jpg#1r1c,entailment
674513893.jpg#1r1e,neutral
674513893.jpg#1r1n,contradiction
212863746.jpg#2r1c,entailment
212863746.jpg#2r1e,contradiction
212863746.jpg#2r1n,entailment
4878257186.jpg#3r1e,neutral
4878257186.jpg#3r1c,neutral
4878257186.jpg#3r1n,entailment
2282573692.jpg#3r1c,entailment
2282573692.jpg#3r1e,contradiction
2282573692.jpg#3r1n,entailment
19796500.jpg#0r1n,contradiction
19796500.jpg#0r1c,entailment
19796500.jpg#0r1e,neutral
4971580944.jpg#0r1e,contradiction
4971580944.jpg#0r1n,entailment
4971580944.jpg#0r1c,entailment
4971580944.jpg#2r1c,entailment
4971580944.jpg#2r1n,entailment
4971580944.jpg#2r1e,entailment
911795495.jpg#1r1e,contradiction
911795495.jpg#1r1c,entailment
911795495.jpg#1r1n,entailment
4465482078.jpg#3r1c,entailment
4465482078.jpg#3r1n,contradiction
4465482078.jpg#3r1e,contradiction
4509183066.jpg#2r1c,entailment
4509183066.jpg#2r1e,entailment
4509183066.jpg#2r1n,contradiction
3973495184.jpg#2r1n,entailment
3973495184.jpg#2r1c,entailment
3973495184.jpg#2r1e,entailment
3264397357.jpg#2r1c,entailment
3264397357.jpg#2r1e,contradiction
3264397357.jpg#2r1n,neutral
3296150666.jpg#4r1n,entailment
3296150666.jpg#4r1e,entailment
3296150666.jpg#4r1c,contradiction
2601454675.jpg#0r1n,entailment
2601454675.jpg#0r1c,contradiction
2601454675.jpg#0r1e,entailment
5761090545.jpg#4r1c,contradiction
5761090545.jpg#4r1e,contradiction
5761090545.jpg#4r1n,contradiction
4282604922.jpg#1r1n,entailment
4282604922.jpg#1r1e,neutral
4282604922.jpg#1r1c,entailment
7197674214.jpg#0r1e,contradiction
7197674214.jpg#0r1c,entailment
7197674214.jpg#0r1n,entailment
6237339784.jpg#4r1c,contradiction
6237339784.jpg#4r1e,contradiction
6237339784.jpg#4r1n,contradiction
60779083.jpg#3r1c,neutral
60779083.jpg#3r1e,entailment
3498633396.jpg#1r1e,entailment
3498633396.jpg#1r1c,contradiction
3498633396.jpg#1r1n,entailment
2406062461.jpg#4r1n,entailment
2406062461.jpg#4r1c,entailment
2406062461.jpg#4r1e,entailment
3358682439.jpg#2r1n,neutral
3358682439.jpg#2r1e,neutral
3358682439.jpg#2r1c,neutral
3411893215.jpg#1r1n,entailment
3411893215.jpg#1r1c,entailment
3411893215.jpg#1r1e,entailment
4814332291.jpg#1r1c,contradiction
4814332291.jpg#1r1e,entailment
4814332291.jpg#1r1n,contradiction
4753637884.jpg#1r1e,neutral
4753637884.jpg#1r1c,contradiction
4753637884.jpg#1r1n,neutral
289939071.jpg#1r1n,entailment
289939071.jpg#1r1e,entailment
289939071.jpg#1r1c,neutral
3864680925.jpg#4r1c,contradiction
3864680925.jpg#4r1n,neutral
3864680925.jpg#4r1e,neutral
3514685438.jpg#4r1e,entailment
3514685438.jpg#4r1c,entailment
3514685438.jpg#4r1n,entailment
241346352.jpg#2r1c,neutral
241346352.jpg#2r1e,neutral
241346352.jpg#2r1n,contradiction
444803340.jpg#2r1c,neutral
444803340.jpg#2r1n,neutral
444803340.jpg#2r1e,contradiction
2833172038.jpg#3r1c,contradiction
2833172038.jpg#3r1e,contradiction
2833172038.jpg#3r1n,contradiction
3623650392.jpg#2r1c,entailment
3623650392.jpg#2r1n,entailment
3623650392.jpg#2r1e,entailment
7965514148.jpg#0r1e,neutral
7965514148.jpg#0r1n,contradiction
7965514148.jpg#0r1c,neutral
3364160101.jpg#2r1n,entailment
3364160101.jpg#2r1c,entailment
3364160101.jpg#2r1e,contradiction
4971585516.jpg#0r1c,neutral
4971585516.jpg#0r1e,contradiction
4971585516.jpg#0r1n,entailment
4443087970.jpg#3r1n,contradiction
4443087970.jpg#3r1e,neutral
4443087970.jpg#3r1c,contradiction
7520840988.jpg#0r1c,neutral
7520840988.jpg#0r1n,entailment
7520840988.jpg#0r1e,contradiction
78879869.jpg#0r1n,entailment
78879869.jpg#0r1c,contradiction
78879869.jpg#0r1e,entailment
4701327918.jpg#1r1n,entailment
4701327918.jpg#1r1c,entailment
4701327918.jpg#1r1e,neutral
3516312179.jpg#3r1c,neutral
3516312179.jpg#3r1e,entailment
3516312179.jpg#3r1n,entailment
4562635939.jpg#4r1c,entailment
4562635939.jpg#4r1n,entailment
4562635939.jpg#4r1e,neutral
6887324285.jpg#0r1c,neutral
6887324285.jpg#0r1e,entailment
6887324285.jpg#0r1n,neutral
3593397394.jpg#0r1n,contradiction
3593397394.jpg#0r1c,entailment
3593397394.jpg#0r1e,neutral
4146485510.jpg#1r1c,neutral
4146485510.jpg#1r1e,contradiction
4146485510.jpg#1r1n,contradiction
156021287.jpg#2r1e,neutral
156021287.jpg#2r1n,entailment
156021287.jpg#2r1c,contradiction
6099913481.jpg#1r1c,entailment
6099913481.jpg#1r1n,contradiction
6099913481.jpg#1r1e,contradiction
6181621171.jpg#1r1n,entailment
6181621171.jpg#1r1e,neutral
6181621171.jpg#1r1c,entailment
3884010975.jpg#3r1c,entailment
3884010975.jpg#3r1e,entailment
3884010975.jpg#3r1n,neutral
7521177104.jpg#2r1n,entailment
7521177104.jpg#2r1c,neutral
7521177104.jpg#2r1e,entailment
6971364322.jpg#3r1c,entailment
6971364322.jpg#3r1n,neutral
6971364322.jpg#3r1e,neutral
4541174424.jpg#4r1n,contradiction
4541174424.jpg#4r1e,neutral
4541174424.jpg#4r1c,contradiction
3070011270.jpg#1r1e,entailment
3070011270.jpg#1r1n,contradiction
3070011270.jpg#1r1c,contradiction
4757950870.jpg#0r1e,contradiction
4757950870.jpg#0r1n,neutral
4757950870.jpg#0r1c,entailment
3942002204.jpg#2r1c,entailment
3942002204.jpg#2r1n,contradiction
3942002204.jpg#2r1e,contradiction
4579129242.jpg#4r1e,entailment
4579129242.jpg#4r1c,neutral
4579129242.jpg#4r1n,neutral
2211495714.jpg#0r1c,neutral
2211495714.jpg#0r1e,entailment
2211495714.jpg#0r1n,entailment
5504365495.jpg#0r1e,entailment
5504365495.jpg#0r1n,neutral
5504365495.jpg#0r1c,entailment
241374292.jpg#3r1n,neutral
241374292.jpg#3r1c,neutral
241374292.jpg#3r1e,contradiction
2743652730.jpg#2r1c,contradiction
2743652730.jpg#2r1n,contradiction
2743652730.jpg#2r1e,neutral
3475111806.jpg#2r1e,contradiction
3475111806.jpg#2r1c,entailment
3475111806.jpg#2r1n,contradiction
4799726314.jpg#0r1e,contradiction
4799726314.jpg#0r1c,neutral
4799726314.jpg#0r1n,entailment
3654869593.jpg#2r1e,entailment
3654869593.jpg#2r1n,contradiction
3654869593.jpg#2r1c,neutral
4824883554.jpg#1r1e,neutral
4824883554.jpg#1r1n,entailment
4824883554.jpg#1r1c,contradiction
4852300027.jpg#0r1e,neutral
4852300027.jpg#0r1c,entailment
4852300027.jpg#0r1n,entailment
3655155990.jpg#3r1e,neutral
3655155990.jpg#3r1n,entailment
3655155990.jpg#3r1c,contradiction
3498482871.jpg#0r1c,entailment
3498482871.jpg#0r1e,contradiction
3498482871.jpg#0r1n,neutral
3757332635.jpg#3r1n,neutral
3757332635.jpg#3r1c,neutral
3757332635.jpg#3r1e,entailment
2681215810.jpg#2r1n,entailment
2681215810.jpg#2r1e,entailment
2681215810.jpg#2r1c,neutral
487894806.jpg#0r1c,neutral
487894806.jpg#0r1e,entailment
487894806.jpg#0r1n,contradiction
558338473.jpg#2r1e,entailment
558338473.jpg#2r1c,entailment
3367399.jpg#0r1n,neutral
3367399.jpg#0r1c,neutral
3367399.jpg#0r1e,entailment
1979233991.jpg#1r1e,contradiction
1979233991.jpg#1r1n,neutral
1979233991.jpg#1r1c,contradiction
3537322.jpg#0r1e,contradiction
3537322.jpg#0r1n,entailment
2033696343.jpg#0r1e,contradiction
2033696343.jpg#0r1n,neutral
2033696343.jpg#0r1c,neutral
3630102841.jpg#4r1e,neutral
3630102841.jpg#4r1c,neutral
3630102841.jpg#4r1n,entailment
2575647360.jpg#1r1e,contradiction
2575647360.jpg#1r1c,entailment
2575647360.jpg#1r1n,neutral
4870438924.jpg#0r1e,neutral
4870438924.jpg#0r1n,neutral
4870438924.jpg#0r1c,contradiction
4429727181.jpg#0r1c,neutral
4429727181.jpg#0r1e,neutral
4429727181.jpg#0r1n,neutral
1290285741.jpg#1r1n,neutral
1290285741.jpg#1r1e,neutral
1290285741.jpg#1r1c,entailment
3827238558.jpg#0r1e,entailment
3827238558.jpg#0r1c,neutral
3827238558.jpg#0r1n,entailment
4937201390.jpg#4r1n,entailment
4937201390.jpg#4r1c,contradiction
4937201390.jpg#4r1e,contradiction
2402462857.jpg#1r1e,entailment
2402462857.jpg#1r1c,contradiction
2402462857.jpg#1r1n,neutral
294443417.jpg#1r1n,neutral
294443417.jpg#1r1e,entailment
294443417.jpg#1r1c,entailment
2474918824.jpg#3r1e,neutral
2474918824.jpg#3r1c,entailment
2474918824.jpg#3r1n,contradiction
4987363775.jpg#1r1e,entailment
4987363775.jpg#1r1c,neutral
4987363775.jpg#1r1n,contradiction
6267547720.jpg#1r1e,entailment
6267547720.jpg#1r1n,contradiction
6267547720.jpg#1r2e,entailment
6267547720.jpg#1r1c,contradiction
6267547720.jpg#1r2n,neutral
6267547720.jpg#1r2c,entailment
2600170955.jpg#2r1n,neutral
2600170955.jpg#2r1e,contradiction
2600170955.jpg#2r1c,contradiction
2557129157.jpg#3r1e,contradiction
2557129157.jpg#3r1c,contradiction
2557129157.jpg#3r1n,contradiction
2498093487.jpg#0r1e,neutral
2498093487.jpg#0r1c,entailment
2498093487.jpg#0r1n,entailment
7610186624.jpg#1r1e,neutral
7610186624.jpg#1r1n,neutral
7610186624.jpg#1r1c,entailment
482882307.jpg#1r1n,entailment
482882307.jpg#1r1e,neutral
482882307.jpg#1r1c,contradiction
2391442557.jpg#0r1e,neutral
2391442557.jpg#0r1c,neutral
2480333312.jpg#0r1e,entailment
2480333312.jpg#0r1c,contradiction
2480333312.jpg#0r1n,neutral
390886290.jpg#3r1n,neutral
390886290.jpg#3r1e,contradiction
390886290.jpg#3r1c,neutral
3047264346.jpg#2r1e,entailment
3047264346.jpg#2r1n,entailment
3047264346.jpg#2r1c,contradiction
3091382602.jpg#1r1e,contradiction
3091382602.jpg#1r1c,contradiction
3091382602.jpg#1r1n,contradiction
416960865.jpg#0r1c,neutral
416960865.jpg#0r1n,contradiction
416960865.jpg#0r1e,contradiction
4563544127.jpg#2r1n,neutral
4563544127.jpg#2r1c,entailment
4563544127.jpg#2r1e,neutral
5217397101.jpg#0r1n,neutral
5217397101.jpg#0r1c,entailment
5217397101.jpg#0r1e,entailment
3550459890.jpg#2r1e,neutral
3550459890.jpg#2r1n,entailment
3550459890.jpg#2r1c,contradiction
7537460976.jpg#1r1e,contradiction
7537460976.jpg#1r1c,entailment
7537460976.jpg#1r1n,neutral
6887014829.jpg#1r1n,entailment
6887014829.jpg#1r1c,entailment
6887014829.jpg#1r1e,entailment
2920005017.jpg#3r1e,entailment
2920005017.jpg#3r1c,entailment
2920005017.jpg#3r1n,entailment
6209779666.jpg#2r1n,neutral
6209779666.jpg#2r1c,entailment
6209779666.jpg#2r1e,entailment
188352363.jpg#3r1e,neutral
188352363.jpg#3r1c,entailment
188352363.jpg#3r1n,contradiction
3657016761.jpg#4r1c,neutral
3657016761.jpg#4r1n,contradiction
3657016761.jpg#4r1e,entailment
4567311889.jpg#0r1n,contradiction
4567311889.jpg#0r1e,neutral
4567311889.jpg#0r1c,entailment
3084731832.jpg#0r1n,contradiction
3084731832.jpg#0r1e,neutral
3084731832.jpg#0r1c,contradiction
2635509973.jpg#4r1e,contradiction
2635509973.jpg#4r1c,entailment
2635509973.jpg#4r1n,neutral
132935994.jpg#0r1e,neutral
132935994.jpg#0r1c,contradiction
4337180031.jpg#1r1c,entailment
4337180031.jpg#1r1e,entailment
4337180031.jpg#1r1n,entailment
4560100704.jpg#0r1e,neutral
4560100704.jpg#0r1c,entailment
4560100704.jpg#0r1n,entailment
4491044489.jpg#1r1c,entailment
4491044489.jpg#1r1n,entailment
4491044489.jpg#1r1e,neutral
2475640704.jpg#0r1n,entailment
2475640704.jpg#0r1e,neutral
2475640704.jpg#0r1c,entailment
171134073.jpg#2r1n,entailment
171134073.jpg#2r1e,neutral
171134073.jpg#2r1c,entailment
8003613232.jpg#3r1n,neutral
8003613232.jpg#3r1c,neutral
8003613232.jpg#3r1e,neutral
2384147448.jpg#2r1c,entailment
2384147448.jpg#2r1n,entailment
2384147448.jpg#2r1e,contradiction
4615250594.jpg#4r1c,neutral
4615250594.jpg#4r1e,neutral
4615250594.jpg#4r1n,contradiction
2332986053.jpg#2r1e,contradiction
2332986053.jpg#2r1c,contradiction
2332986053.jpg#2r1n,contradiction
80143638.jpg#3r1n,neutral
80143638.jpg#3r1e,entailment
80143638.jpg#3r1c,neutral
78055409.jpg#1r1n,entailment
78055409.jpg#1r1e,neutral
78055409.jpg#1r1c,neutral
2573830838.jpg#1r1e,entailment
2573830838.jpg#1r1c,entailment
2573830838.jpg#1r1n,contradiction
271637337.jpg#1r1e,neutral
271637337.jpg#1r1c,neutral
271637337.jpg#1r1n,neutral
51900751.jpg#4r1c,contradiction
51900751.jpg#4r1e,entailment
51900751.jpg#4r1n,neutral
4655655011.jpg#1r1e,contradiction
4655655011.jpg#1r1c,entailment
4655655011.jpg#1r1n,entailment
3944001513.jpg#1r1n,entailment
3944001513.jpg#1r1e,entailment
3944001513.jpg#1r1c,contradiction
6191212927.jpg#1r1n,neutral
6191212927.jpg#1r1e,contradiction
6191212927.jpg#1r1c,entailment
6191212927.jpg#4r1n,neutral
6191212927.jpg#4r1e,contradiction
6191212927.jpg#4r1c,entailment
4717058364.jpg#4r1c,neutral
4717058364.jpg#4r1e,entailment
4717058364.jpg#4r1n,neutral
5738179350.jpg#4r1e,neutral
5738179350.jpg#4r1n,neutral
5738179350.jpg#4r1c,contradiction
2162469360.jpg#1r1e,contradiction
2162469360.jpg#1r1c,entailment
3270273940.jpg#1r1c,entailment
3270273940.jpg#1r1e,contradiction
3270273940.jpg#1r1n,entailment
3255486615.jpg#0r1c,contradiction
3255486615.jpg#0r1n,entailment
3255486615.jpg#0r1e,contradiction
4546706008.jpg#2r1e,entailment
4546706008.jpg#2r1c,entailment
4546706008.jpg#2r1n,neutral
4547257158.jpg#2r1c,contradiction
4547257158.jpg#2r1n,entailment
4547257158.jpg#2r1e,entailment
2100909581.jpg#3r1c,contradiction
2100909581.jpg#3r1n,contradiction
2100909581.jpg#3r1e,entailment
2223272586.jpg#0r1n,neutral
2223272586.jpg#0r1c,contradiction
2223272586.jpg#0r1e,contradiction
2923891109.jpg#4r1e,neutral
2923891109.jpg#4r1c,entailment
2923891109.jpg#4r1n,neutral
2923891109.jpg#2r1n,contradiction
2923891109.jpg#2r1e,entailment
2923891109.jpg#2r1c,neutral
3413571342.jpg#2r1e,entailment
3413571342.jpg#2r1c,contradiction
3413571342.jpg#2r1n,contradiction
4569391692.jpg#1r1e,entailment
4569391692.jpg#1r1c,contradiction
1889398867.jpg#2r1n,entailment
1889398867.jpg#2r1c,entailment
1889398867.jpg#2r1e,neutral
5759427006.jpg#0r1c,neutral
5759427006.jpg#0r1e,contradiction
5759427006.jpg#0r1n,entailment
6838086484.jpg#4r1c,neutral
6838086484.jpg#4r1n,entailment
6838086484.jpg#4r1e,contradiction
2077346067.jpg#0r1n,entailment
2077346067.jpg#0r1e,contradiction
2077346067.jpg#0r1c,entailment
2806632713.jpg#4r1e,contradiction
2806632713.jpg#4r1n,entailment
4563347566.jpg#3r1n,entailment
4563347566.jpg#3r1c,entailment
4563347566.jpg#3r1e,contradiction
4797991515.jpg#0r1c,entailment
4797991515.jpg#0r1e,neutral
4797991515.jpg#0r1n,contradiction
467858872.jpg#2r1n,contradiction
467858872.jpg#2r1c,contradiction
467858872.jpg#2r1e,contradiction
359173181.jpg#0r1e,neutral
359173181.jpg#0r1c,neutral
359173181.jpg#0r1n,neutral
4435102887.jpg#4r1n,contradiction
4435102887.jpg#4r1e,entailment
4435102887.jpg#4r1c,neutral
726414.jpg#1r1e,entailment
726414.jpg#1r1c,contradiction
726414.jpg#1r1n,neutral
3813902547.jpg#1r1c,contradiction
3813902547.jpg#1r1n,contradiction
3813902547.jpg#1r1e,neutral
3587666993.jpg#0r1e,entailment
3587666993.jpg#0r1c,entailment
3587666993.jpg#0r1n,contradiction
2148607546.jpg#3r1c,entailment
2148607546.jpg#3r1n,contradiction
2391048897.jpg#1r1e,contradiction
2391048897.jpg#1r1n,entailment
2391048897.jpg#1r1c,contradiction
4678072371.jpg#0r1e,neutral
4678072371.jpg#0r1c,entailment
4678072371.jpg#0r1n,contradiction
4544197412.jpg#4r1e,entailment
4544197412.jpg#4r1n,neutral
4544197412.jpg#4r1c,contradiction
5712029145.jpg#0r1n,contradiction
5712029145.jpg#0r1c,neutral
5712029145.jpg#0r1e,entailment
3720366614.jpg#0r1n,entailment
3720366614.jpg#0r1e,entailment
3720366614.jpg#0r1c,neutral
3354063643.jpg#2r1e,entailment
3354063643.jpg#2r1c,neutral
3354063643.jpg#2r1n,contradiction
2931759630.jpg#4r1n,entailment
2931759630.jpg#4r1c,entailment
2931759630.jpg#4r1e,contradiction
4871416563.jpg#1r1n,contradiction
4871416563.jpg#1r1e,contradiction
4871416563.jpg#1r1c,contradiction
8245313425.jpg#0r1c,neutral
8245313425.jpg#0r1e,entailment
8245313425.jpg#0r1n,contradiction
3971893411.jpg#3r1e,entailment
3971893411.jpg#3r1n,contradiction
3971893411.jpg#3r1c,contradiction
2762599124.jpg#2r1e,entailment
2762599124.jpg#2r1n,neutral
2762599124.jpg#2r1c,neutral
4914994391.jpg#0r1c,neutral
4914994391.jpg#0r1n,contradiction
4914994391.jpg#0r1e,contradiction
51900752.jpg#1r1c,entailment
51900752.jpg#1r1e,entailment
51900752.jpg#1r1n,neutral
3929379436.jpg#2r1e,entailment
3929379436.jpg#2r1n,entailment
3929379436.jpg#2r1c,entailment
4768451314.jpg#0r1n,entailment
4768451314.jpg#0r1e,contradiction
4768451314.jpg#0r1c,neutral
3247477917.jpg#4r1e,neutral
3247477917.jpg#4r1c,entailment
3247477917.jpg#4r1n,contradiction
4447231069.jpg#0r1c,contradiction
4447231069.jpg#0r1n,contradiction
4447231069.jpg#0r1e,contradiction
276598014.jpg#0r1c,entailment
276598014.jpg#0r1e,neutral
276598014.jpg#0r1n,contradiction
2204677106.jpg#0r1c,neutral
2204677106.jpg#0r1n,entailment
2204677106.jpg#0r1e,neutral
3716647219.jpg#3r1e,neutral
3716647219.jpg#3r1n,neutral
3716647219.jpg#3r1c,neutral
4609342954.jpg#3r1n,neutral
4609342954.jpg#3r1c,neutral
4609342954.jpg#3r1e,neutral
5925544338.jpg#0r1e,contradiction
5925544338.jpg#0r1n,contradiction
5925544338.jpg#0r1c,neutral
3175887061.jpg#2r1e,entailment
3175887061.jpg#2r1c,contradiction
3175887061.jpg#2r1n,entailment
7538888988.jpg#0r1e,entailment
7538888988.jpg#0r1n,contradiction
7538888988.jpg#0r1c,neutral
1007205537.jpg#1r1c,contradiction
1007205537.jpg#1r1n,neutral
1007205537.jpg#1r1e,neutral
4887879873.jpg#2r1e,entailment
4887879873.jpg#2r1n,entailment
4887879873.jpg#2r1c,contradiction
464116251.jpg#3r1e,entailment
464116251.jpg#3r1c,contradiction
464116251.jpg#3r1n,entailment
7003574454.jpg#1r1n,contradiction
7003574454.jpg#1r1c,entailment
7003574454.jpg#1r1e,contradiction
4847577630.jpg#1r1c,entailment
4847577630.jpg#1r1n,contradiction
4847577630.jpg#1r1e,contradiction
2194466679.jpg#2r1e,entailment
2194466679.jpg#2r1c,neutral
2194466679.jpg#2r1n,entailment
2422302286.jpg#3r1e,entailment
2422302286.jpg#3r1n,entailment
2422302286.jpg#3r1c,contradiction
474652272.jpg#3r1c,entailment
474652272.jpg#3r1n,entailment
474652272.jpg#3r1e,entailment
2510197716.jpg#4r2e,neutral
2510197716.jpg#4r2c,neutral
2510197716.jpg#4r2n,neutral
5157924597.jpg#3r1e,contradiction
5157924597.jpg#3r1c,contradiction
5157924597.jpg#3r1n,entailment
221973402.jpg#3r1e,contradiction
221973402.jpg#3r1n,entailment
221973402.jpg#3r1c,contradiction
2103055320.jpg#2r1c,contradiction
2103055320.jpg#2r1e,contradiction
2103055320.jpg#2r1n,contradiction
2726301121.jpg#0r1c,neutral
